# Prizmatix LED-UHP-T SR normalized spectral data
# Source_file Prizmatix.csv
# Entry UHP-T-495-SR_Prizmatix
# Peak_wavelength_nm 496
# Dominant_wavelength_nm 498
# FWHM_nm 33
# Total_power_mW 840
Wavelength_nm	Relative_Intensity
200	0
200.5	0
201	0
201.5	0
202	0
202.5	0
203	0
203.5	0
204	0
204.5	0
205	0
205.5	0
206	0
206.5	0
207	0
207.5	0
208	0
208.5	0
209	0
209.5	0
210	0
210.5	0
211	0
211.5	0
212	0
212.5	0
213	0
213.5	0
214	0
214.5	0
215	0
215.5	0
216	0
216.5	0
217	0
217.5	0
218	0
218.5	0
219	0
219.5	0
220	0
220.5	0
221	0
221.5	0
222	0
222.5	0
223	0
223.5	0
224	0
224.5	0
225	0
225.5	0
226	0
226.5	0
227	0
227.5	0
228	0
228.5	0
229	0
229.5	0
230	0
230.5	0
231	0
231.5	0
232	0
232.5	0
233	0
233.5	0
234	0
234.5	0
235	0
235.5	0
236	0
236.5	0
237	0
237.5	0
238	0
238.5	0
239	0
239.5	0
240	0
240.5	0
241	0
241.5	0
242	0
242.5	0
243	0
243.5	0
244	0
244.5	0
245	0
245.5	0
246	0.0063306451612903224
246.5	0.005927419354838709
247	0.006048387096774193
247.5	0.0064516129032258064
248	0.005887096774193548
248.5	0.006411290322580645
249	0.0066935483870967745
249.5	0.007056451612903226
250	0.0061290322580645155
250.5	0.006169354838709677
251	0.004556451612903226
251.5	0.005080645161290322
252	0.006370967741935484
252.5	0.006088709677419354
253	0.0064516129032258064
253.5	0.007137096774193548
254	0.007016129032258064
254.5	0.007580645161290323
255	0.006814516129032258
255.5	0.0067338709677419355
256	0.005524193548387096
256.5	0.0065725806451612905
257	0.006370967741935484
257.5	0.007016129032258064
258	0.0072983870967741945
258.5	0.0066935483870967745
259	0.006895161290322581
259.5	0.0063306451612903224
260	0.0066532258064516125
260.5	0.0066532258064516125
261	0.0067338709677419355
261.5	0.006774193548387097
262	0.0067338709677419355
262.5	0.006774193548387097
263	0.006814516129032258
263.5	0.0068548387096774195
264	0.0068548387096774195
264.5	0.006895161290322581
265	0.006935483870967742
265.5	0.0069758064516129035
266	0.007056451612903226
266.5	0.0070967741935483875
267	0.00717741935483871
267.5	0.00717741935483871
268	0.00717741935483871
268.5	0.007258064516129033
269	0.007338709677419355
269.5	0.007379032258064517
270	0.007379032258064517
270.5	0.007338709677419355
271	0.0072983870967741945
271.5	0.007338709677419355
272	0.007419354838709677
272.5	0.007419354838709677
273	0.007459677419354839
273.5	0.007580645161290323
274	0.007620967741935484
274.5	0.007620967741935484
275	0.007580645161290323
275.5	0.007540322580645161
276	0.007540322580645161
276.5	0.007500000000000001
277	0.007500000000000001
277.5	0.007419354838709677
278	0.007379032258064517
278.5	0.0072983870967741945
279	0.00717741935483871
279.5	0.0070967741935483875
280	0.007056451612903226
280.5	0.007056451612903226
281	0.007016129032258064
281.5	0.0069758064516129035
282	0.006935483870967742
282.5	0.006895161290322581
283	0.0068548387096774195
283.5	0.0068548387096774195
284	0.006895161290322581
284.5	0.006895161290322581
285	0.006895161290322581
285.5	0.006935483870967742
286	0.006895161290322581
286.5	0.006814516129032258
287	0.0067338709677419355
287.5	0.0066532258064516125
288	0.0066532258064516125
288.5	0.0066935483870967745
289	0.006774193548387097
289.5	0.006774193548387097
290	0.006774193548387097
290.5	0.0067338709677419355
291	0.006814516129032258
291.5	0.006814516129032258
292	0.0068548387096774195
292.5	0.0068548387096774195
293	0.0068548387096774195
293.5	0.006895161290322581
294	0.006895161290322581
294.5	0.006895161290322581
295	0.0068548387096774195
295.5	0.0068548387096774195
296	0.0068548387096774195
296.5	0.006814516129032258
297	0.0067338709677419355
297.5	0.0066532258064516125
298	0.0065725806451612905
298.5	0.006491935483870968
299	0.006411290322580645
299.5	0.006411290322580645
300	0.0064516129032258064
300.5	0.0065322580645161285
301	0.006491935483870968
301.5	0.006491935483870968
302	0.006491935483870968
302.5	0.0065725806451612905
303	0.0065725806451612905
303.5	0.0065725806451612905
304	0.0065725806451612905
304.5	0.0066935483870967745
305	0.0067338709677419355
305.5	0.0067338709677419355
306	0.0066935483870967745
306.5	0.0067338709677419355
307	0.0066935483870967745
307.5	0.0066935483870967745
308	0.0067338709677419355
308.5	0.006814516129032258
309	0.006935483870967742
309.5	0.007056451612903226
310	0.007137096774193548
310.5	0.00717741935483871
311	0.007258064516129033
311.5	0.007338709677419355
312	0.007338709677419355
312.5	0.007338709677419355
313	0.007258064516129033
313.5	0.0072983870967741945
314	0.007258064516129033
314.5	0.007258064516129033
315	0.0072983870967741945
315.5	0.0072983870967741945
316	0.007258064516129033
316.5	0.007258064516129033
317	0.007258064516129033
317.5	0.007258064516129033
318	0.007217741935483871
318.5	0.007217741935483871
319	0.007137096774193548
319.5	0.007137096774193548
320	0.007137096774193548
320.5	0.007137096774193548
321	0.007016129032258064
321.5	0.006895161290322581
322	0.006814516129032258
322.5	0.006774193548387097
323	0.0067338709677419355
323.5	0.0066532258064516125
324	0.0066532258064516125
324.5	0.0066935483870967745
325	0.006774193548387097
325.5	0.0068548387096774195
326	0.0068548387096774195
326.5	0.0068548387096774195
327	0.0068548387096774195
327.5	0.006774193548387097
328	0.0067338709677419355
328.5	0.0066935483870967745
329	0.0065725806451612905
329.5	0.0065322580645161285
330	0.0065322580645161285
330.5	0.0065725806451612905
331	0.006612903225806451
331.5	0.0066935483870967745
332	0.0067338709677419355
332.5	0.006814516129032258
333	0.0068548387096774195
333.5	0.006895161290322581
334	0.006935483870967742
334.5	0.0069758064516129035
335	0.007016129032258064
335.5	0.007056451612903226
336	0.0070967741935483875
336.5	0.007056451612903226
337	0.007056451612903226
337.5	0.007056451612903226
338	0.007016129032258064
338.5	0.007056451612903226
339	0.007056451612903226
339.5	0.0070967741935483875
340	0.007137096774193548
340.5	0.007137096774193548
341	0.00717741935483871
341.5	0.007258064516129033
342	0.0072983870967741945
342.5	0.007338709677419355
343	0.007338709677419355
343.5	0.007258064516129033
344	0.00717741935483871
344.5	0.007137096774193548
345	0.00717741935483871
345.5	0.007217741935483871
346	0.007258064516129033
346.5	0.0072983870967741945
347	0.0072983870967741945
347.5	0.0072983870967741945
348	0.0072983870967741945
348.5	0.007338709677419355
349	0.007379032258064517
349.5	0.007379032258064517
350	0.007379032258064517
350.5	0.007338709677419355
351	0.007338709677419355
351.5	0.007338709677419355
352	0.0072983870967741945
352.5	0.007258064516129033
353	0.007258064516129033
353.5	0.007258064516129033
354	0.007217741935483871
354.5	0.00717741935483871
355	0.0070967741935483875
355.5	0.007056451612903226
356	0.0070967741935483875
356.5	0.007137096774193548
357	0.0070967741935483875
357.5	0.007056451612903226
358	0.007016129032258064
358.5	0.0069758064516129035
359	0.006935483870967742
359.5	0.006935483870967742
360	0.006895161290322581
360.5	0.006895161290322581
361	0.006895161290322581
361.5	0.006895161290322581
362	0.0069758064516129035
362.5	0.0069758064516129035
363	0.007016129032258064
363.5	0.007016129032258064
364	0.007016129032258064
364.5	0.007056451612903226
365	0.007056451612903226
365.5	0.007016129032258064
366	0.007056451612903226
366.5	0.007016129032258064
367	0.0069758064516129035
367.5	0.0069758064516129035
368	0.0069758064516129035
368.5	0.006935483870967742
369	0.006895161290322581
369.5	0.006895161290322581
370	0.006935483870967742
370.5	0.0069758064516129035
371	0.007016129032258064
371.5	0.0070967741935483875
372	0.007137096774193548
372.5	0.007137096774193548
373	0.00717741935483871
373.5	0.007217741935483871
374	0.007217741935483871
374.5	0.007258064516129033
375	0.0072983870967741945
375.5	0.0072983870967741945
376	0.007338709677419355
376.5	0.007338709677419355
377	0.007338709677419355
377.5	0.007338709677419355
378	0.007379032258064517
378.5	0.007419354838709677
379	0.007500000000000001
379.5	0.007500000000000001
380	0.007540322580645161
380.5	0.007620967741935484
381	0.007741935483870968
381.5	0.00782258064516129
382	0.00782258064516129
382.5	0.00782258064516129
383	0.00778225806451613
383.5	0.007701612903225807
384	0.007661290322580645
384.5	0.007620967741935484
385	0.007620967741935484
385.5	0.007620967741935484
386	0.007540322580645161
386.5	0.007459677419354839
387	0.007419354838709677
387.5	0.007419354838709677
388	0.007459677419354839
388.5	0.007500000000000001
389	0.007459677419354839
389.5	0.007500000000000001
390	0.007540322580645161
390.5	0.007540322580645161
391	0.007540322580645161
391.5	0.007580645161290323
392	0.007580645161290323
392.5	0.007540322580645161
393	0.007500000000000001
393.5	0.007459677419354839
394	0.007419354838709677
394.5	0.007419354838709677
395	0.007459677419354839
395.5	0.007459677419354839
396	0.007459677419354839
396.5	0.007500000000000001
397	0.007500000000000001
397.5	0.007580645161290323
398	0.007620967741935484
398.5	0.007661290322580645
399	0.007701612903225807
399.5	0.007701612903225807
400	0.007701612903225807
400.5	0.007701612903225807
401	0.007741935483870968
401.5	0.007741935483870968
402	0.007741935483870968
402.5	0.00782258064516129
403	0.00782258064516129
403.5	0.007862903225806451
404	0.00782258064516129
404.5	0.00782258064516129
405	0.007862903225806451
405.5	0.00782258064516129
406	0.00782258064516129
406.5	0.00782258064516129
407	0.00778225806451613
407.5	0.00778225806451613
408	0.00778225806451613
408.5	0.007741935483870968
409	0.007741935483870968
409.5	0.007741935483870968
410	0.007741935483870968
410.5	0.00778225806451613
411	0.007862903225806451
411.5	0.007943548387096775
412	0.007983870967741936
412.5	0.008024193548387097
413	0.008064516129032258
413.5	0.008185483870967743
414	0.008225806451612902
414.5	0.008306451612903226
415	0.008387096774193548
415.5	0.008427419354838709
416	0.008508064516129033
416.5	0.008669354838709677
417	0.008749999999999999
417.5	0.008830645161290321
418	0.008870967741935484
418.5	0.008911290322580645
419	0.008951612903225806
419.5	0.009032258064516128
420	0.009112903225806452
420.5	0.009193548387096774
421	0.009233870967741935
421.5	0.009274193548387096
422	0.009314516129032259
422.5	0.009395161290322581
423	0.009435483870967742
423.5	0.009475806451612903
424	0.009475806451612903
424.5	0.009516129032258066
425	0.009556451612903225
425.5	0.009596774193548388
426	0.009637096774193547
426.5	0.009637096774193547
427	0.00967741935483871
427.5	0.009717741935483871
428	0.009717741935483871
428.5	0.00967741935483871
429	0.00967741935483871
429.5	0.009717741935483871
430	0.009798387096774193
430.5	0.009879032258064515
431	0.01
431.5	0.010120967741935485
432	0.010241935483870966
432.5	0.01032258064516129
433	0.010443548387096773
433.5	0.01060483870967742
434	0.010725806451612904
434.5	0.010846774193548387
435	0.01092741935483871
435.5	0.011008064516129033
436	0.011129032258064516
436.5	0.01129032258064516
437	0.011451612903225807
437.5	0.01153225806451613
438	0.011653225806451612
438.5	0.011854838709677419
439	0.012056451612903226
439.5	0.012298387096774194
440	0.012580645161290323
440.5	0.01282258064516129
441	0.01310483870967742
441.5	0.013427419354838708
442	0.01375
442.5	0.01407258064516129
443	0.01435483870967742
443.5	0.01467741935483871
444	0.015000000000000001
444.5	0.015403225806451613
445	0.015766129032258065
445.5	0.016129032258064516
446	0.016572580645161292
446.5	0.017016129032258066
447	0.017499999999999998
447.5	0.018064516129032256
448	0.018588709677419355
448.5	0.019193548387096776
449	0.01991935483870968
449.5	0.020725806451612903
450	0.021532258064516127
450.5	0.022379032258064518
451	0.023225806451612905
451.5	0.02415322580645161
452	0.025120967741935483
452.5	0.02620967741935484
453	0.027338709677419352
453.5	0.02854838709677419
454	0.029798387096774195
454.5	0.031169354838709678
455	0.032661290322580645
455.5	0.034274193548387094
456	0.03600806451612903
456.5	0.03782258064516129
457	0.03975806451612903
457.5	0.041935483870967745
458	0.04395161290322581
458.5	0.046370967741935484
459	0.049193548387096775
459.5	0.052016129032258066
460	0.05524193548387097
460.5	0.05887096774193548
461	0.0625
461.5	0.06612903225806452
462	0.07016129032258064
462.5	0.07459677419354839
463	0.07943548387096774
463.5	0.0846774193548387
464	0.08991935483870968
464.5	0.09556451612903226
465	0.10201612903225807
465.5	0.10887096774193548
466	0.1157258064516129
466.5	0.12338709677419354
467	0.1314516129032258
467.5	0.13951612903225807
468	0.14838709677419354
468.5	0.15766129032258064
469	0.16733870967741934
469.5	0.1774193548387097
470	0.18830645161290321
470.5	0.19919354838709677
471	0.21088709677419354
471.5	0.22258064516129034
472	0.23508064516129032
472.5	0.24838709677419354
473	0.2620967741935484
473.5	0.2762096774193548
474	0.2911290322580645
474.5	0.3064516129032258
475	0.32217741935483873
475.5	0.3387096774193548
476	0.35524193548387095
476.5	0.3721774193548387
477	0.38991935483870965
477.5	0.40725806451612906
478	0.4274193548387097
478.5	0.4435483870967742
479	0.4637096774193548
479.5	0.4838709677419355
480	0.5040322580645161
480.5	0.5241935483870968
481	0.5443548387096774
481.5	0.5645161290322581
482	0.5846774193548387
482.5	0.6088709677419355
483	0.6290322580645161
483.5	0.6532258064516129
484	0.6733870967741935
484.5	0.6935483870967742
485	0.7137096774193549
485.5	0.7379032258064516
486	0.7580645161290323
486.5	0.7782258064516129
487	0.7983870967741935
487.5	0.8145161290322581
488	0.8346774193548387
488.5	0.8548387096774194
489	0.8709677419354839
489.5	0.8870967741935484
490	0.9032258064516129
490.5	0.9153225806451613
491	0.9314516129032258
491.5	0.9435483870967742
492	0.9556451612903226
492.5	0.9637096774193549
493	0.9758064516129032
493.5	0.9838709677419355
494	0.9879032258064516
494.5	0.9919354838709677
495	0.9959677419354839
495.5	1
496	1
496.5	0.9959677419354839
497	0.9959677419354839
497.5	0.9919354838709677
498	0.9879032258064516
498.5	0.9798387096774194
499	0.9717741935483871
499.5	0.9637096774193549
500	0.9516129032258065
500.5	0.9395161290322581
501	0.9274193548387096
501.5	0.9153225806451613
502	0.8991935483870968
502.5	0.8830645161290323
503	0.8669354838709677
503.5	0.8508064516129032
504	0.8306451612903226
504.5	0.8104838709677419
505	0.7943548387096774
505.5	0.7741935483870968
506	0.7540322580645161
506.5	0.7338709677419355
507	0.7137096774193549
507.5	0.6935483870967742
508	0.6733870967741935
508.5	0.6532258064516129
509	0.6330645161290323
509.5	0.6129032258064516
510	0.592741935483871
510.5	0.5725806451612904
511	0.5564516129032258
511.5	0.5362903225806451
512	0.5161290322580645
512.5	0.5
513	0.4838709677419355
513.5	0.4637096774193548
514	0.4475806451612903
514.5	0.4314516129032258
515	0.41935483870967744
515.5	0.40241935483870966
516	0.3879032258064516
516.5	0.37379032258064515
517	0.36008064516129035
517.5	0.3467741935483871
518	0.3338709677419355
518.5	0.3209677419354839
519	0.3088709677419355
519.5	0.2971774193548387
520	0.28588709677419355
520.5	0.275
521	0.2645161290322581
521.5	0.25483870967741934
522	0.24475806451612903
522.5	0.23548387096774193
523	0.22661290322580646
523.5	0.21814516129032258
524	0.20967741935483872
524.5	0.20201612903225807
525	0.19435483870967743
525.5	0.1870967741935484
526	0.17983870967741936
526.5	0.17298387096774193
527	0.16653225806451613
527.5	0.16048387096774194
528	0.15443548387096775
528.5	0.14879032258064517
529	0.1431451612903226
529.5	0.13790322580645162
