Wavelength_nm	Transmission
656	9.9999999e-09
657	2.80427e-07
658	2.5355501e-08
659	6.4639003e-08
660	4.5555701e-08
661	9.9999999e-09
662	9.9999999e-09
663	2.7118099e-07
664	3.7076401e-08
665	5.9266601e-08
666	1.16974e-08
667	2.5044699e-07
668	7.9304201e-08
669	1.6595899e-07
670	2.10134e-07
671	2.0895099e-07
672	2.19048e-07
673	8.6345999e-08
674	9.7352903e-08
675	9.1706298e-08
676	2.4210101e-07
677	7.5474297e-08
678	9.9999999e-09
679	2.01064e-07
680	2.3759901e-09
681	1.51785e-09
682	5.8158001e-08
683	2.5226001e-07
684	2.7785301e-09
685	9.9999999e-09
686	2.8461701e-08
687	9.9999999e-09
688	9.9999999e-09
689	9.9999999e-09
690	1.17763e-07
691	9.9999999e-09
692	9.9999999e-09
693	9.9999999e-09
694	2.12456e-07
695	6.9335e-09
696	9.9999999e-09
697	1.26035e-07
698	1.29642e-07
699	9.9999999e-09
700	2.7124699e-07
701	6.4910203e-08
702	9.9999999e-09
703	9.9999999e-09
704	9.9999999e-09
705	9.9999999e-09
706	1.55389e-07
707	9.9999999e-09
708	9.9999999e-09
709	9.9999999e-09
710	1.61188e-07
711	9.9999999e-09
712	9.9999999e-09
713	2.01559e-07
714	9.9999999e-09
715	1.7292901e-07
716	9.9999999e-09
717	9.9999999e-09
718	9.9999999e-09
719	2.1796799e-07
720	9.0995496e-09
721	9.9999999e-09
722	9.9999999e-09
723	9.9999999e-09
724	1.35348e-07
725	6.1447899e-08
726	9.9999999e-09
727	9.9999999e-09
728	2.7755999e-07
729	9.9999999e-09
730	9.9999999e-09
731	9.9999999e-09
732	9.9999999e-09
733	9.9999999e-09
734	1.14102e-07
735	9.9999999e-09
736	7.8971297e-08
737	9.9999999e-09
738	5.6308397e-07
739	8.94084e-07
740	9.9999999e-09
741	1.2904999e-07
742	9.9999999e-09
743	9.9999999e-09
744	2.1124799e-07
745	4.64294e-07
746	6.6176102e-07
747	7.2633497e-07
748	4.10989e-08
749	9.9999999e-09
750	1.5923e-07
751	2.5465499e-07
752	7.4130099e-07
753	7.4963702e-07
754	9.9999999e-09
755	9.9999999e-09
756	9.9999999e-09
757	9.9999999e-09
758	9.9999999e-09
759	3.2311601e-07
760	7.2957698e-07
761	7.1350098e-07
762	1.79229e-07
763	9.9999999e-09
764	9.9999999e-09
765	9.9999999e-09
766	9.9999999e-09
767	8.86048e-08
768	5.6103897e-07
769	9.9999999e-09
770	3.96297e-07
771	7.30083e-07
772	9.9999999e-09
773	7.0215401e-07
774	6.6779899e-07
775	9.9999999e-09
776	7.7357998e-07
777	9.9999999e-09
778	2.44744e-07
779	7.1312701e-07
780	2.9641501e-07
781	1.16631e-06
782	9.9999999e-09
783	1.43558e-07
784	3.9647698e-08
785	4.27071e-07
786	9.5308401e-08
787	9.9999999e-09
788	9.9999999e-09
789	5.4977301e-07
790	9.9999999e-09
791	9.9999999e-09
792	1.29732e-06
793	1.30832e-06
794	1.95506e-07
795	5.0424001e-07
796	4.6768301e-07
797	3.0252801e-07
798	9.9999999e-09
799	1.09281e-06
800	7.43398e-07
801	2.16581e-06
802	9.9999999e-09
803	1.54994e-06
804	1.56484e-06
805	1.1636801e-06
806	1.84923e-06
807	8.8780303e-07
808	1.83955e-06
809	2.4521601e-06
810	9.1435197e-07
811	9.9999999e-09
812	9.9999999e-09
813	9.9999999e-09
814	5.66305e-07
815	1.83692e-06
816	4.9509799e-07
817	3.9243099e-07
818	2.05122e-06
819	5.88028e-07
820	3.9764299e-07
821	1.1726599e-06
822	9.9999999e-09
823	2.90193e-06
824	8.7903901e-10
825	9.9999999e-09
826	3.01949e-07
827	1.46506e-06
828	1.9245099e-06
829	1.5845e-06
830	7.9778502e-08
831	9.9999999e-09
832	2.00822e-06
833	9.9999999e-09
834	8.93905e-07
835	2.3366599e-06
836	1.4467701e-06
837	1.3498e-06
838	1.237e-06
839	3.1728e-06
840	7.33381e-07
841	9.9999999e-09
842	5.5791799e-07
843	3.8650601e-08
844	9.6990402e-07
845	9.9999999e-09
846	9.9999999e-09
847	1.60585e-06
848	1.10657e-06
849	9.9999999e-09
850	9.9999999e-09
