Wavelength_nm	Transmission
350	9.5000001e-07
351	9.5000001e-07
352	9.5000001e-07
353	9.5000001e-07
354	9.5000001e-07
355	9.5000001e-07
356	9.5000001e-07
357	9.5000001e-07
358	9.5000001e-07
359	1.28126e-06
360	9.5000001e-07
361	9.5000001e-07
362	1.11372e-06
363	9.5000001e-07
364	9.5000001e-07
365	9.5000001e-07
366	9.5000001e-07
367	9.5000001e-07
368	9.5000001e-07
369	9.5000001e-07
370	1.41775e-06
371	9.5000001e-07
372	9.5000001e-07
373	9.5000001e-07
374	9.5000001e-07
375	9.5000001e-07
376	9.5000001e-07
377	9.5000001e-07
378	9.5000001e-07
379	9.5000001e-07
380	9.5000001e-07
381	1.83433e-06
382	1.8222501e-06
383	1.09326e-06
384	9.5000001e-07
385	9.5000001e-07
386	9.5000001e-07
387	9.5000001e-07
388	9.5000001e-07
389	9.5000001e-07
390	9.5000001e-07
391	9.5000001e-07
392	2.6252301e-06
393	3.0957699e-06
394	9.5000001e-07
395	9.5000001e-07
396	9.5000001e-07
397	9.5000001e-07
398	9.5000001e-07
399	9.5000001e-07
400	9.5000001e-07
401	9.5000001e-07
402	9.5000001e-07
403	9.5000001e-07
404	9.5000001e-07
405	9.5000001e-07
406	9.5000001e-07
407	9.5000001e-07
408	9.5000001e-07
409	9.5000001e-07
410	9.5000001e-07
411	9.5000001e-07
412	9.5000001e-07
413	9.5000001e-07
414	9.5000001e-07
415	9.5000001e-07
416	9.5000001e-07
417	9.5000001e-07
418	9.5000001e-07
419	9.5000001e-07
420	9.5000001e-07
421	9.5000001e-07
422	9.5000001e-07
423	9.5000001e-07
424	9.5000001e-07
425	9.5000001e-07
426	9.5000001e-07
427	9.5000001e-07
428	9.5000001e-07
429	9.5000001e-07
430	9.5000001e-07
431	2.1246301e-06
432	1.09009e-06
433	9.5000001e-07
434	9.5000001e-07
435	9.5000001e-07
436	9.5000001e-07
437	9.5000001e-07
438	9.5000001e-07
439	9.5000001e-07
440	9.5000001e-07
441	9.5000001e-07
442	9.5000001e-07
443	9.5000001e-07
444	9.5000001e-07
445	9.5000001e-07
446	9.5000001e-07
447	9.5000001e-07
448	9.5000001e-07
449	9.5000001e-07
450	9.5000001e-07
451	9.5000001e-07
452	9.5000001e-07
453	9.5000001e-07
454	9.5000001e-07
455	9.5000001e-07
456	9.5000001e-07
457	9.5000001e-07
458	9.5000001e-07
459	9.5000001e-07
460	9.5000001e-07
461	9.5000001e-07
462	9.5000001e-07
463	9.5000001e-07
464	9.5000001e-07
465	9.5000001e-07
466	9.5000001e-07
467	9.5000001e-07
468	9.5000001e-07
469	2.02193e-06
470	9.5000001e-07
471	9.5000001e-07
472	9.5000001e-07
473	3.7688401e-06
474	2.1967601e-06
475	9.5000001e-07
476	9.5000001e-07
477	2.2602701e-06
478	2.2844999e-06
479	9.5000001e-07
480	9.5000001e-07
481	9.5000001e-07
482	2.0264899e-06
483	1.718e-06
484	9.5000001e-07
485	9.5000001e-07
486	9.5000001e-07
487	9.5000001e-07
488	9.5000001e-07
489	9.5000001e-07
490	9.5000001e-07
491	9.5000001e-07
492	9.5000001e-07
493	9.5000001e-07
494	9.5000001e-07
495	9.5000001e-07
496	9.5000001e-07
497	9.5000001e-07
498	9.5000001e-07
499	9.5000001e-07
500	9.5000001e-07
501	9.5000001e-07
502	9.5000001e-07
