Wavelength_nm	Excitation	Emission
497	0.74057098	0.037551814
498	0.76632294	0.047033536
499	0.77880833	0.058540392
500	0.80282092	0.069113956
501	0.83444127	0.083251426
502	0.86618125	0.10525971
503	0.89937622	0.12272093
504	0.92683267	0.14753364
505	0.95179903	0.17836935
506	0.96189866	0.21359602
507	0.98251421	0.24869925
508	1	0.29370449
509	0.99752769	0.34057829
510	0.98901854	0.3827773
511	0.97266382	0.43701901
512	0.94502047	0.50537513
513	0.91869898	0.5533829
514	0.88954909	0.6069514
515	0.86356611	0.66114016
516	0.83492717	0.72377307
517	0.78788328	0.77801479
518	0.74055365	0.82920975
519	0.67658807	0.87665797
520	0.61722362	0.91228421
521	0.54651346	0.94421374
522	0.49611396	0.97179238
523	0.43063733	0.98990181
524	0.38118832	1
525	0.33042658	0.99777481
526	0.28547371	0.99020283
527	0.23958427	0.98029698
528	0.20931456	0.96353591
529	0.17556348	0.94100906
530	0.14697706	0.91938565
531	0.11813842	0.89457295
532	0.097094597	0.85198742
533	0.079860318	0.82872888
534	0.068465994	0.79679935
535	0.056129429	0.76908864
536	0.046124183	0.73102261
537	0.037356479	0.70351705
538	0.03137276	0.67134614
539	0.025676569	0.64140571
540	0.021111068	0.62292579
541	0.018032532	0.59595955
542	0.01565821	0.56963055
543	0.013166518	0.54303004
544	0.011146229	0.52827948
545	0.010078618	0.51070313
546	0	0.49462144
547	0	0.48088157
548	0	0.46343047
549	0	0.45076772
550	0	0.43998885
551	0	0.43046769
552	0	0.41805364
553	0	0.41409516
554	0	0.40467017
555	0	0.39645339
556	0	0.38076727
557	0	0.37711268
558	0	0.36698372
559	0	0.35858193
560	0	0.35077083
561	0	0.34027851
562	0	0.33369263
563	0	0.32277683
564	0	0.31299233
565	0	0.30396137
566	0	0.29258653
567	0	0.28369904
568	0	0.27142374
569	0	0.26413877
570	0	0.25365122
571	0	0.2414919
572	0	0.23325486
573	0	0.22215651
574	0	0.21235453
575	0	0.20274094
576	0	0.19499428
577	0	0.18703583
578	0	0.17681532
579	0	0.17140743
580	0	0.16383308
581	0	0.15706701
582	0	0.14874751
583	0	0.14195002
584	0	0.1356672
